Title,news_url,date_posted
" Xenophobic attacks: President Buhari receives report from Special Envoy sent to South Africa, directs on next steps ",https://www.lindaikejisblog.com/2019/9/xenophobic-attacks-president-buhari-receives-report-from-special-envoy-sent-to-south-africa-directs-on-next-steps.html, by Linda Ikeji at 09/09/19
 Powede Awujo celebrates her husband on their 2nd wedding anniversary ,https://www.lindaikejisblog.com/2019/9/powede-awujo-celebrates-her-husband-on-their-2nd-wedding-anniversary.html, by Linda Ikeji at 09/09/19
 Tribunal upholds Nasir El-Rufai’s election as Kaduna governor ,https://www.lindaikejisblog.com/2019/9/tribunal-upholds-nasir-el-rufais-election-as-kaduna-governor.html, by Linda Ikeji at 09/09/19
 Beg responsibly- AY Makun rebukes Nigerians who beg for money on social media with their bank details ,https://www.lindaikejisblog.com/2019/9/beg-responsibly-ay-makun-rebukes-nigerians-who-beg-for-money-on-social-media-with-their-bank-details.html, by Linda Ikeji at 09/09/19
 Mother pleads guilty to killing her four children with rat poison ,https://www.lindaikejisblog.com/2019/9/mother-pleads-guilty-to-killing-her-four-children-with-rat-poison-2.html, by Linda Ikeji at 09/09/19
" House of Representatives member, Lazarus Ogbee sacked by tribunal ",https://www.lindaikejisblog.com/2019/9/house-of-representatives-member-lazarus-ogbee-sacked-by-tribunal.html, by Linda Ikeji at 09/09/19
 Lionel Messi set to be offered ‘life contract’ at Barcelona ,https://www.lindaikejisblog.com/2019/9/lionel-messi-set-to-be-offered-life-contract-at-barcelona.html, by Linda Ikeji at 09/09/19
" South African government can't prevent xenophobic violence, we are an angry nation - Defence Minister Nosiviwe Mapisa-Nqakula ",https://www.lindaikejisblog.com/2019/9/south-african-government-cant-prevent-xenophobic-violence-we-are-an-angry-nation-defence-minister-nosiviwe-mapisa-nqakula.html, by Linda Ikeji at 09/09/19
 Is there anything wrong in attending your ex's wedding ,https://www.lindaikejisblog.com/2019/9/is-there-anything-wrong-in-attending-your-exs-wedding-2.html, by Linda Ikeji at 09/09/19
" Watch hilarious video of Davido urging Timaya, Soso Soberekon, and Perruzi to go and marry  ",https://www.lindaikejisblog.com/2019/9/watch-hilarious-video-of-davido-urging-timaya-soso-soberekon-and-perruzi-to-go-and-marry.html, by Linda Ikeji at 09/09/19
" Toyin Lawani shares more photos of her handsome Congolese boyfriend DJO Prince, says he's 'a real prince'  ",https://www.lindaikejisblog.com/2019/9/toyin-lawani-shares-more-photos-of-her-handsome-congolese-boyfriend-djo-prince-says-hes-a-real-prince.html, by Linda Ikeji at 09/09/19
 Hilarious conversation between Ubi Franklin and bank fraudster (video) ,https://www.lindaikejisblog.com/2019/9/hilarious-conversation-between-ubi-franklin-and-bank-fraudster-video.html, by Linda Ikeji at 09/09/19
 #Xenophobia: Obasanjo is one of the giants of Africa… what are we doing to his people?- Zulu leader chides angry South Africans ,https://www.lindaikejisblog.com/2019/9/xenophobia-obasanjo-is-one-of-the-giants-of-africa-what-are-we-doing-to-his-people-zulu-leader-chides-angry-south-africans.html, by Linda Ikeji at 09/09/19
 Twitter user warns followers of new method used to lure unsuspecting women into sex trafficking ,https://www.lindaikejisblog.com/2019/9/twitter-user-warns-followers-of-new-method-used-to-lure-unsuspecting-women-into-sex-trafficking-2.html, by Linda Ikeji at 09/09/19
 Bees invade Hon. Agoda's residence 3 days after his triumph at the election petition tribunal ,https://www.lindaikejisblog.com/2019/9/bees-invade-hon-agodas-residence-3-days-after-his-triumph-at-the-election-petition-tribunal.html, by Linda Ikeji at 09/09/19
 Police gun down two suspected armed robbers in Rivers State (graphic photo) ,https://www.lindaikejisblog.com/2019/9/police-gun-down-two-suspected-armed-robbers-in-rivers-state-graphic-photo.html, by Linda Ikeji at 09/09/19
 Nigerian man says he can't marry a woman raised by a single mother because such women are toxic ,https://www.lindaikejisblog.com/2019/9/nigerian-man-says-he-cant-marry-a-woman-raised-by-a-single-mother-because-such-women-are-toxic-2.html, by Linda Ikeji at 09/09/19
 Toyin Lawani reveals she's ready for baby number 3 as she shows off her new man from Congo ,https://www.lindaikejisblog.com/2019/9/toyin-lawani-reveals-shes-ready-for-baby-number-3-as-she-shows-off-her-new-man-from-congo-2.html, by Linda Ikeji at 09/09/19
 I thought of committing suicide after I left office- former Attorney General Mohammed Adoke says ,https://www.lindaikejisblog.com/2019/9/i-thought-of-committing-suicide-after-i-left-office-former-attorney-general-mohammed-adoke-says-2.html, by Linda Ikeji at 09/09/19
 Siasia cries out as kidnappers refuse releasing his mother after paying N1.5m ransom ,https://www.lindaikejisblog.com/2019/9/siasia-cries-out-as-kidnappers-refuse-releasing-his-mother-after-paying-n15m-ransom-2.html, by Linda Ikeji at 09/09/19
 Four people beheaded as renewed hostility between Ebonyi and Benue states claim eight lives ,https://www.lindaikejisblog.com/2019/9/four-people-beheaded-as-renewed-hostility-between-ebonyi-and-benue-states-claim-eight-lives.html, by Linda Ikeji at 09/09/19
" Twitter melts down after President Trump called John Legend a 'boring' musician and said his wife, Chrissy Teigen has a 'filthy mouth' ",https://www.lindaikejisblog.com/2019/9/twitter-melts-down-after-president-trump-called-john-legend-a-boring-musician-and-said-his-wife-chrissy-teigen-has-a-filthy-mouth.html, by Linda Ikeji at 09/09/19
 ''I believe Rashidi Yekini was murdered'' Segun Odegbami ,https://www.lindaikejisblog.com/2019/9/i-believe-rashidi-yekini-was-murdered-segun-odegbami-2.html, by Linda Ikeji at 09/09/19
 Gifty Powers shares nude photo of herself when she was 7 months pregnant ,https://www.lindaikejisblog.com/2019/9/gifty-powers-shares-nude-photo-of-herself-when-she-was-7-months-pregnant-2.html, by Linda Ikeji at 09/09/19
 Nigerian mother's reaction after she found out her unemployed nephew got a girl pregnant is so hilarious ,https://www.lindaikejisblog.com/2019/9/nigerian-mothers-reaction-after-she-found-out-her-unemployed-nephew-got-a-girl-pregnant-is-so-hilarious.html, by Linda Ikeji at 09/09/19
" 17-year-old girl sets herself ablaze over fiance’s inability to pay N17,000 dowry demanded by her father in Zamfara ",https://www.lindaikejisblog.com/2019/9/17-year-old-girl-sets-herself-ablaze-over-fiances-inability-to-pay-n17000-dowry-demanded-by-her-father-in-zamfara.html, by Linda Ikeji at 09/09/19
 Photos: Two male African migrants wearing women’s hijab arrested in Libya ,https://www.lindaikejisblog.com/2019/9/photos-two-male-african-migrants-wearing-womens-hijab-arrested-in-libya.html, by Linda Ikeji at 09/09/19
" Alleged rape: Court summons Biodun Fatoyinbo, Busola Dakolo ",https://www.lindaikejisblog.com/2019/9/alleged-rape-court-summons-biodun-fatoyinbo-busola-dakolo.html, by Linda Ikeji at 09/09/19
 Nigerian doctor gets called out after he revealed what comes to his mind when he sees women in their 30s coming for fertility treatment ,https://www.lindaikejisblog.com/2019/9/nigerian-doctor-gets-called-out-after-he-revealed-what-comes-to-his-mind-when-he-sees-women-in-their-30s-coming-for-fertility-treatment.html, by Linda Ikeji at 09/09/19
" Swae Lee's ex-girlfriend, Marliesia Ortiz arrested for headbutting him ",https://www.lindaikejisblog.com/2019/9/swae-lees-ex-girlfriend-marliesia-ortiz-arrested-for-headbutting-him-2.html, by Linda Ikeji at 09/09/19
 I have no new wife - K1 denies marrying and having a daughter with Aramide Adenle ,https://www.lindaikejisblog.com/2019/9/i-have-no-new-wife-k1-denies-marrying-and-having-a-daughter-with-aramide-adenle.html, by Linda Ikeji at 09/09/19
" John Wesley, ‘The Fresh Prince of Bel Air’ actor dies at 72 ",https://www.lindaikejisblog.com/2019/9/john-wesley-the-fresh-prince-of-bel-air-actor-dies-at-72.html, by Linda Ikeji at 09/09/19
 Roman Goddess flaunts her gigantic backside in new eye-popping photos ,https://www.lindaikejisblog.com/2019/9/roman-goddess-flaunts-her-gigantic-backside-in-new-eye-popping-photos.html, by Linda Ikeji at 09/09/19
" British Airways cancels almost 100% of their UK flights, tell passengers not to turn up at airports as pilots begin strike over salary increase ",https://www.lindaikejisblog.com/2019/9/british-airways-cancels-almost-100-of-their-uk-flights-tell-passengers-not-to-turn-up-at-airports-as-pilots-begin-strike-over-salary-increase.html, by Linda Ikeji at 09/09/19
 'You have been marinated in stupidity' - Yoga Instructor whose workout photo was used as an 'iPhone 11' meme  reacts in anger ,https://www.lindaikejisblog.com/2019/9/you-have-been-marinated-in-stupidity-yoga-instructor-whose-workout-photo-was-used-as-an-iphone-11-meme-reacts-in-anger.html, by Linda Ikeji at 09/09/19
 #Xenophobia: South African Police allegedly shoot Ghanaian footballer in both legs (See photo) ,https://www.lindaikejisblog.com/2019/9/xenophobia-south-african-police-allegedly-shoot-ghanaian-footballer-in-both-legs-see-photo.html, by Linda Ikeji at 09/09/19
 Toyin Lawani shares video showing moment Sir Shina Peters fell while doing the 'Gbese' at his daughter's wedding ,https://www.lindaikejisblog.com/2019/9/toyin-lawani-shares-video-showing-moment-sir-shina-peters-fell-while-doing-the-gbese-at-his-daughters-wedding.html, by Linda Ikeji at 09/09/19
 US Open Final 2019: Rafael Nadal defeats Daniil Medvedev in five-hour epic showdown to win his 19th Grand Slam ,https://www.lindaikejisblog.com/2019/9/us-open-final-2019-rafael-nadal-defeats-daniil-medvedev-in-five-hour-epic-showdown-to-win-his-19th-grand-slam.html, by Linda Ikeji at 09/09/19
" BBNaija: Thelma hails Tacha for saying Seyi is a non-achiever, reveals his comment of her late brother taking her success to the grave affected her mother ",https://www.lindaikejisblog.com/2019/9/bbnaija-thelma-hails-tacha-for-saying-seyi-is-a-non-achiever-reveals-his-comment-of-her-late-brother-taking-her-success-to-the-grave-affected-her-mother.html, by Linda Ikeji at 09/09/19
 Robert Mugabe to be buried on September 15 amid row over burial site ,https://www.lindaikejisblog.com/2019/9/robert-mugabe-to-be-buried-on-september-15-amid-row-over-burial-site.html, by Linda Ikeji at 09/09/19
 Lira Galore shows off her curvaceous body in lingerie pant and bra (Photos) ,https://www.lindaikejisblog.com/2019/9/lira-galore-shows-off-her-curvaceous-body-in-lingerie-pant-and-bra-photos-2.html, by Linda Ikeji at 09/09/19
" Tonto Dikeh's sister pens down tribute to their late mother, 31 years after her death ",https://www.lindaikejisblog.com/2019/9/tonto-dikehs-sister-pens-down-tribute-to-their-late-mother-31-years-after-her-death-2.html, by Linda Ikeji at 09/09/19
" This explanation for ""why people's noses run"" will either amuse or shock you ",https://www.lindaikejisblog.com/2019/9/this-explanation-for-why-peoples-noses-run-will-either-amuse-or-shock-you-2.html, by Linda Ikeji at 09/09/19
" Archaeologists discover ancient skeleton buried with '2,100 year old iPhone' ",https://www.lindaikejisblog.com/2019/9/archaeologists-discover-ancient-skeleton-buried-with-2100-year-old-iphone-2.html, by Linda Ikeji at 09/09/19
" Nigerian filmmaker Joel Kachi Benson wins award at the 2019 Venice Film Festival for his documentary, Daughters of Chibok (video) ",https://www.lindaikejisblog.com/2019/9/nigerian-filmmaker-joel-kachi-benson-wins-award-at-the-2019-venice-film-festival-for-his-documentary-daughters-of-chibok-video-2.html, by Linda Ikeji at 09/09/19
 Kenyan politicians fight in church over control of constituency (video) ,https://www.lindaikejisblog.com/2019/9/kenyan-politicians-fight-in-church-over-control-of-constituency-video.html, by Linda Ikeji at 09/09/19
 Ghanaian man reportedly scams more than 30 women in the US out of $2.1m by posing as a soldier on dating sites ,https://www.lindaikejisblog.com/2019/9/ghanaian-man-reportedly-scams-more-than-30-women-in-the-us-out-of-21m-by-posing-as-a-soldier-on-dating-sites.html, by Linda Ikeji at 09/09/19
 Moment Oluwo of Iwoland stopped rain from falling (video) ,https://www.lindaikejisblog.com/2019/9/moment-oluwo-of-iwoland-stopped-rain-from-falling-video.html, by Linda Ikeji at 09/09/19
 Man dies after accidentally shooting himself while trying to shoot a target ,https://www.lindaikejisblog.com/2019/9/man-dies-after-accidentally-shooting-himself-while-trying-to-shoot-a-target.html, by Linda Ikeji at 09/09/19
" Busola Dakolo insists Pastor Fatoyinbo raped her, demands an apology ",https://www.lindaikejisblog.com/2019/9/busola-dakolo-insists-pastor-fatoyinbo-raped-her-demands-an-apology.html, by Linda Ikeji at 09/09/19
 Xenophobia: People protesting broke into my daughter's shop and looted - Yvonne Chaka Chaka ,https://www.lindaikejisblog.com/2019/9/xenophobia-people-protesting-broke-into-my-daughters-shop-and-looted-yvonne-chaka-chaka.html, by Linda Ikeji at 09/09/19
 19-year-old girl arrested for falsifying UTME score ,https://www.lindaikejisblog.com/2019/9/19-year-old-girl-arrested-for-falsifying-utme-score-2.html, by Linda Ikeji at 09/09/19
" Music duo, Skuki announce the death of their mum ",https://www.lindaikejisblog.com/2019/9/music-duo-skuki-announce-the-death-of-their-mum-2.html, by Linda Ikeji at 09/09/19
" Any society for which poverty becomes an unchangeable reality for generations of people is a failed society - Media personality, Funmi Iyanda ",https://www.lindaikejisblog.com/2019/9/any-society-for-which-poverty-becomes-an-unchangeable-reality-for-generations-of-people-is-a-failed-society-media-personality-funmi-iyanda-2.html, by Linda Ikeji at 09/09/19
 Xenophobia forces Nigerian man who fled the country after the February presidential elections to return home ,https://www.lindaikejisblog.com/2019/9/xenophobia-forces-nigerian-man-who-fled-the-country-after-the-february-presidential-elections-to-return-home-2.html, by Linda Ikeji at 09/09/19
" 'In history, prostitutes have been highly instrumental in positively influencing the fate of their people' - Etinosa writes open letter to Nigerian 'Runs Girls' ",https://www.lindaikejisblog.com/2019/9/in-history-prostitutes-have-been-highly-instrumental-in-positively-influencing-the-fate-of-their-people-etinosa-writes-open-letter-to-nigerian-runs-girls-2.html, by Linda Ikeji at 09/09/19
 Alaafin of Oyo attends the 85th birthday of Chief Gabriel Igbinedion in style (Photos) ,https://www.lindaikejisblog.com/2019/9/alaafin-of-oyo-attends-the-85th-birthday-of-chief-gabriel-igbinedion-in-style-photos-2.html, by Linda Ikeji at 09/09/19
 Former Chelsea and Leicester manager Claudio Ranieri shortlisted to become new Guinea coach ,https://www.lindaikejisblog.com/2019/9/former-chelsea-and-leicester-manager-claudio-ranieri-shortlisted-to-become-new-guinea-coach-2.html, by Linda Ikeji at 08/09/19
 Caption this new photo of Godswill Akpabio and Festus Keyamo ,https://www.lindaikejisblog.com/2019/9/caption-this-new-photo-of-godswill-akpabio-and-festus-keyamo.html, by Linda Ikeji at 08/09/19
" Majek Fashek is not dead, he's very sick and receiving treatment in London - Manager, Uzo explains ",https://www.lindaikejisblog.com/2019/9/majek-fashek-is-not-dead-hes-very-sick-and-receiving-treatment-in-london-manager-uzo-explains-2.html, by Linda Ikeji at 08/09/19
" Brazilian president, Jair Bolsonaro undergoes successful hernia surgery ",https://www.lindaikejisblog.com/2019/9/brazilian-president-jair-bolsonaro-undergoes-successful-hernia-surgery.html, by Linda Ikeji at 08/09/19
 Abia State Polytechnic sacks 258 workers ,https://www.lindaikejisblog.com/2019/9/abia-state-polytechnic-sacks-258-workers.html, by Linda Ikeji at 08/09/19
" Governor Yahaya Bello sacks Deputy Governor Simon Achuba, picks Edward Onoja as running mate ",https://www.lindaikejisblog.com/2019/9/governor-yahaya-bello-sacks-deputy-governor-simon-achuba-picks-edward-onoja-as-running-mate.html, by Linda Ikeji at 08/09/19
 'We cannot be expected not to retaliate in the streets of Nigeria' - FFK speaks on renewed Xenophobic attacks in South Africa ,https://www.lindaikejisblog.com/2019/9/we-cannot-be-expected-not-to-retaliate-in-the-streets-of-nigeria-ffk-speaks-on-renewed-xenophobic-attacks-in-south-africa-2.html, by Linda Ikeji at 08/09/19
 UNN student rescued after attempting suicide with ‘sniper’ ,https://www.lindaikejisblog.com/2019/9/unn-student-rescued-after-attempting-suicide-with-sniper.html, by Linda Ikeji at 08/09/19
 Nigerian lady expresses excitement as her mother marries for the third time (video) ,https://www.lindaikejisblog.com/2019/9/nigerian-lady-expresses-excitement-as-her-mother-marries-for-the-third-time-video-2.html, by Linda Ikeji at 08/09/19
 BBNaija : Venita Akpofure evicted from the Big Brother House ,https://www.lindaikejisblog.com/2019/9/bbnaija-venita-akpofure-evicted-from-the-big-brother-house.html, by Linda Ikeji at 08/09/19
 Juliet Ibrahim insinuates she had a 'fling' with IK Ogbonna (video) ,https://www.lindaikejisblog.com/2019/9/juliet-ibrahim-insinuates-she-had-a-fling-with-ik-ogbonna-video.html, by Linda Ikeji at 08/09/19
" 'I’m sincerely sick and tired of reading quotes on my timeline, everyone is now a motivational speaker' - Teebillz ",https://www.lindaikejisblog.com/2019/9/im-sincerely-sick-and-tired-of-reading-quotes-on-my-timeline-everyone-is-now-a-motivational-speaker-teebillz.html, by Linda Ikeji at 08/09/19
 Beautiful lady marries a blind man in Nasarawa State (photos) ,https://www.lindaikejisblog.com/2019/9/beautiful-lady-marries-a-blind-man-in-nasarawa-state-photos.html, by Linda Ikeji at 08/09/19
" Former Senator, John Azuta-Mbata allegedly destroys cars belonging to a single mother over land (videos) ",https://www.lindaikejisblog.com/2019/9/former-senator-john-azuta-mbata-allegedly-destroys-cars-belonging-to-a-single-mother-over-land-videos.html, by Linda Ikeji at 08/09/19
 Juliet Ibrahim reveals how she got to know that Iceberg Slim was cheating on her with a girlfriend of 4 years (video) ,https://www.lindaikejisblog.com/2019/9/juliet-ibrahim-reveals-how-she-got-to-know-that-iceberg-slim-was-cheating-on-her-with-a-girlfriend-of-4-years-video.html, by Linda Ikeji at 08/09/19
 Vacate office now- PDP reacts to trending old video of Lai Mohammed saying President Buhari doesn't know the whereabouts of his certificate ,https://www.lindaikejisblog.com/2019/9/vacate-office-now-pdp-reacts-to-trending-old-video-of-lai-mohammed-saying-president-buhari-doesnt-know-the-whereabouts-of-his-certificate.html, by Linda Ikeji at 08/09/19
 #BBNaija: Here's the moment Mercy flashed her private part while Ike was playing with her vibrator (Video) ,https://www.lindaikejisblog.com/2019/9/bbnaija-heres-the-moment-mercy-flashed-her-private-part-while-ike-was-playing-with-her-vibrator-video.html, by Linda Ikeji at 08/09/19
 ''Foreigners must leave'' - South Africans chant in fresh protest (video) ,https://www.lindaikejisblog.com/2019/9/foreigners-must-leave-south-africans-chant-in-fresh-protest-video.html, by Linda Ikeji at 08/09/19
 Actress Rukky Sanda flaunts her hot body in sexy bodysuit (Photos) ,https://www.lindaikejisblog.com/2019/9/actress-rukky-sanda-flaunts-her-hot-body-in-sexy-bodysuit-photos.html, by Linda Ikeji at 08/09/19
 Now I understand what people are saying about insecurity - Nigerian soldier shares how he was robbed at gun point by one-chance operators ,https://www.lindaikejisblog.com/2019/9/now-i-understand-what-people-are-saying-about-insecurity-nigerian-soldier-shares-how-he-was-robbed-at-gun-point-by-one-chance-operators.html, by Linda Ikeji at 08/09/19
 I’m not the father of Tboss’s child – Dino Melaye ,https://www.lindaikejisblog.com/2019/9/im-not-the-father-of-tbosss-child-dino-melaye-2.html, by Linda Ikeji at 08/09/19
 Man's eye gouged out by an Edo herbalist for asking for his money (graphic photos) ,https://www.lindaikejisblog.com/2019/9/mans-eye-gouged-out-by-an-edo-herbalist-for-asking-for-his-money-graphic-photos-2.html, by Linda Ikeji at 08/09/19
 Photos of all the ex-Big Brother Naija housemates that attended BamBam and Teddy A's traditional wedding ,https://www.lindaikejisblog.com/2019/9/photos-of-all-the-ex-big-brother-naija-housemates-that-attended-bambam-and-teddy-as-traditional-wedding.html, by Linda Ikeji at 08/09/19
 Late Linkin Park lead singer Chester Bennington's widow announces her engagement to new man two years after his death ,https://www.lindaikejisblog.com/2019/9/late-linkin-park-lead-singer-chester-benningtons-widow-announces-her-engagement-to-new-man-two-years-after-his-death.html, by Linda Ikeji at 08/09/19
 62-year-old clergyman arrested for taking nude photos of his female members in Oyo ,https://www.lindaikejisblog.com/2019/9/62-year-old-clergyman-arrested-for-taking-nude-photos-of-his-female-members-in-oyo-2.html, by Linda Ikeji at 08/09/19
" My Flatmates star, MC Pashun holds his traditional wedding with his fiancee, Gift (photos) ",https://www.lindaikejisblog.com/2019/9/my-flatmates-star-mc-pashun-holds-his-traditional-wedding-with-his-fiancee-gift-photos.html, by Linda Ikeji at 08/09/19
 Oya Drop Pepper With Pesin Ontop Naija Whot Online.. *Android Only* - Arena FunBox. ,https://www.lindaikejisblog.com/2019/9/oya-drop-pepper-with-pesin-ontop-naija-whot-online-android-only-arena-funbox-2.html, by Linda Ikeji at 08/09/19
 Bobrisky shows off his N30million Range Rover  ,https://www.lindaikejisblog.com/2019/9/bobrisky-shows-off-his-n30million-range-rover.html, by Linda Ikeji at 08/09/19
" 'I make it paramount to stay friends with the father of my kids, no strings attached' - Toyin Lawani says as she shows off her first baby daddy ",https://www.lindaikejisblog.com/2019/9/i-make-it-paramount-to-stay-friends-with-the-father-of-my-kids-no-strings-attached-toyin-lawani-says-as-she-shows-off-her-first-baby-daddy.html, by Linda Ikeji at 08/09/19
 Chelsea star Danny Drinkwater 'attacked by a gang of six thugs' after he 'tried to chat up his fellow footballer's girlfriend' (Photos) ,https://www.lindaikejisblog.com/2019/9/chelsea-star-danny-drinkwater-attacked-by-a-gang-of-six-thugs-after-he-tried-to-chat-up-his-fellow-footballers-girlfriend-photos-2.html, by Linda Ikeji at 08/09/19
" Boko Haram members attacks Nigerian military convoy, cart away cash and equipment ",https://www.lindaikejisblog.com/2019/9/boko-haram-members-attacks-nigerian-military-convoy-cart-away-cash-and-equipment.html, by Linda Ikeji at 08/09/19
 Two Police officers arrested with millions from Kenyan Sh.72-Million (N254m) ATM robbery (photos) ,https://www.lindaikejisblog.com/2019/9/two-police-officers-arrested-with-millions-from-kenyan-sh72-million-n254m-atm-robbery-photos-2.html, by Linda Ikeji at 08/09/19
 Man.U star Paul Pogba and girlfriend Maria Salaues take their son for a sunny stroll in Saint Tropez (Photos) ,https://www.lindaikejisblog.com/2019/9/manu-star-paul-pogba-and-girlfriend-maria-salaues-take-their-son-for-a-sunny-stroll-in-saint-tropez-photos.html, by Linda Ikeji at 08/09/19
 See the outfit Jidenna wore to an event that has got everyone talking on social media ,https://www.lindaikejisblog.com/2019/9/see-the-outfit-jidenna-wore-to-an-event-that-has-got-everyone-talking-on-social-media.html, by Linda Ikeji at 08/09/19
 President Buhari can beat his chest to say he has done very well- Adams Oshiomhole ,https://www.lindaikejisblog.com/2019/9/president-buhari-can-beat-his-chest-to-say-he-has-done-very-well-adams-oshiomhole.html, by Linda Ikeji at 08/09/19
" Lionel Messi is free ‘to leave’ at end of season - Barcelona president, Josep Maria Bartomeu ",https://www.lindaikejisblog.com/2019/9/lionel-messi-is-free-to-leave-at-end-of-season-barcelona-president-josep-maria-bartomeu.html, by Linda Ikeji at 08/09/19
" Lol, please pray for Ahmad ",https://www.lindaikejisblog.com/2019/9/lol-please-pray-for-ahmad-2.html, by Linda Ikeji at 08/09/19
" South Africa Catholic bishops counter government, say attacks are xenophobic ",https://www.lindaikejisblog.com/2019/9/south-africa-catholic-bishops-counter-government-say-attacks-are-xenophobic-2.html, by Linda Ikeji at 08/09/19
 We’re ready to sacrifice our lives – Shi’ites tell Nigerian police ahead of their nationwide Ashura procession ,https://www.lindaikejisblog.com/2019/9/were-ready-to-sacrifice-our-lives-shiites-tell-nigerian-police-ahead-of-their-nationwide-ashura-procession.html, by Linda Ikeji at 08/09/19
" Robin Thicke and Fiancee, April Love Geary involved in car accident ",https://www.lindaikejisblog.com/2019/9/robin-thicke-and-fiancee-april-love-geary-involved-in-car-accident.html, by Linda Ikeji at 08/09/19
 Mr Eazi has apologized to me over copyright infringement – Zaaki Azzay ,https://www.lindaikejisblog.com/2019/9/mr-eazi-has-apologized-to-me-over-copyright-infringement-zaaki-azzay.html, by Linda Ikeji at 08/09/19
" Reno Omokri apologizes for speaking against some church practices, says he will no longer criticize a Pastor or Church he has access to privately ",https://www.lindaikejisblog.com/2019/9/reno-omokri-apologizes-for-speaking-against-some-church-practices-says-he-will-no-longer-criticize-a-pastor-or-church-he-has-access-to-privately-2.html, by Linda Ikeji at 08/09/19
 US Open 2019 final: Serena Williams loses her fourth grand-slam final in a row as 19-year-old Bianca Andreescu defeats her  ,https://www.lindaikejisblog.com/2019/9/us-open-2019-final-serena-williams-loses-her-fourth-grand-slam-final-in-a-row-as-19-year-old-bianca-andreescu-defeats-her.html, by Linda Ikeji at 08/09/19
" Over 5,000 jobs lost in Lagos after anti-xenophobic protest - Governor Sanwo-Olu ",https://www.lindaikejisblog.com/2019/9/over-5000-jobs-lost-in-lagos-after-anti-xenophobic-protest-governor-sanwo-olu-2.html, by Linda Ikeji at 07/09/19
 EFCC operative allegedly commits suicide in Edo ,https://www.lindaikejisblog.com/2019/9/efcc-operative-allegedly-commits-suicide-in-edo-2.html, by Linda Ikeji at 07/09/19
 YG and his new bae Kehlani share more lovely photos after confirming their relationship ,https://www.lindaikejisblog.com/2019/9/yg-and-his-new-bae-kehlani-share-more-lovely-photos-after-confirming-their-relationship.html, by Linda Ikeji at 07/09/19
 SARS should arrest people praying for enemies to die – Daddy Freeze ,https://www.lindaikejisblog.com/2019/9/sars-should-arrest-people-praying-for-enemies-to-die-daddy-freeze.html, by Linda Ikeji at 07/09/19
" Senator James Manager’s election nullified, Tribunal orders fresh elections in 90 days ",https://www.lindaikejisblog.com/2019/9/senator-james-managers-election-nullified-tribunal-orders-fresh-elections-in-90-days.html, by Linda Ikeji at 07/09/19
 Governor Ihedioha denies ordering Rochas Okorocha's arrest ,https://www.lindaikejisblog.com/2019/9/governor-ihedioha-denies-ordering-rochas-okorochas-arrest.html, by Linda Ikeji at 07/09/19
 Plane conveying pilgrims crash lands in Niger ,https://www.lindaikejisblog.com/2019/9/plane-conveying-pilgrims-crash-lands-in-niger.html, by Linda Ikeji at 07/09/19
 Ransom payer held captive by kidnappers of Siasia’s mum ,https://www.lindaikejisblog.com/2019/9/ransom-payer-held-captive-by-kidnappers-of-siasias-mum.html, by Linda Ikeji at 07/09/19
 Twitter stories: Kidnappers call parents of their victim to pick up his burnt body after failing to pay his ransom ,https://www.lindaikejisblog.com/2019/9/twitter-stories-kidnappers-call-parents-of-their-victim-to-pick-up-his-burnt-body-after-failing-to-pay-his-ransom.html, by Linda Ikeji at 07/09/19
 Man shares receipt of how much he was charged for 'VIP Seating' at a Nigerian airport ,https://www.lindaikejisblog.com/2019/9/man-shares-receipt-of-how-much-he-was-charged-for-vip-seating-at-a-nigerian-airport-2.html, by Linda Ikeji at 07/09/19
 More photos of BamBam and TeddyA at their wedding engagement ,https://www.lindaikejisblog.com/2019/9/more-photos-of-bambam-and-teddya-at-their-wedding-engagement-2.html, by Linda Ikeji at 07/09/19
 Don’t attempt coming abroad if you owe workers – Nnamdi Kanu warns South East governors ,https://www.lindaikejisblog.com/2019/9/dont-attempt-coming-abroad-if-you-owe-workers-nnamdi-kanu-warns-south-east-governors.html, by Linda Ikeji at 07/09/19
" #BamTeddy 2019: Here's how Nina, Ceec and Olori Ajoke stepped out ",https://www.lindaikejisblog.com/2019/9/bamteddy-2019-heres-how-nina-ceec-and-olori-ajoke-stepped-out.html, by Linda Ikeji at 07/09/19
 Twitter user's reply to someone who said sex is only for married couples goes viral ,https://www.lindaikejisblog.com/2019/9/twitter-users-reply-to-someone-who-said-sex-is-only-for-married-couples-goes-viral-2.html, by Linda Ikeji at 07/09/19
" Tina Lawson shows off her taut midriff in her ""over 60 swimsuit"" ",https://www.lindaikejisblog.com/2019/9/tina-lawson-shows-off-her-taut-midriff-in-her-over-60-swimsuit-2.html, by Linda Ikeji at 07/09/19
" Lol, Corpers with 'one pack' and 'pot belly' compete for Mr. Macho in Nasarawa NYSC camp (Photos) ",https://www.lindaikejisblog.com/2019/9/lol-corpers-with-one-pack-and-pot-belly-compete-for-mr-macho-in-nasarawa-nysc-camp-photos-2.html, by Linda Ikeji at 07/09/19
 Drunk driver returning from club with girlfriend kills at least 4 people in Abuja ,https://www.lindaikejisblog.com/2019/9/drunk-driver-returning-from-club-with-girlfriend-kills-at-least-4-people-in-abuja-2.html, by Linda Ikeji at 07/09/19
