Title,news_url,date_posted
" Video: FG was right to detain Sowore, Dasuki despite court orders - Minister of Justice, Abubakar Malami ",https://www.lindaikejisblog.com/2020/1/video-fg-was-right-to-detain-sowore-dasuki-despite-court-orders-minister-of-justice-abubakar-malami-2.html, by Linda Ikeji at 02/01/20
 Lagos State begins cashless toll-payment on Lekki-Ikoyi link bridge ,https://www.lindaikejisblog.com/2020/1/lagos-state-begins-cashless-toll-payment-on-lekki-ikoyi-link-bridge.html, by Linda Ikeji at 02/01/20
 Pierre-Emerick Aubameyang takes a swipe at Manchester United fans after Arsenal's 2 - 0 win ,https://www.lindaikejisblog.com/2020/1/pierre-emerick-aubameyang-takes-a-swipe-at-manchester-united-fans-after-arsenals-2-0-win.html, by Linda Ikeji at 02/01/20
 Titans are everywhere - Bovi jokingly cries out as his visa application is rejected by US embassy ,https://www.lindaikejisblog.com/2020/1/titans-are-everywhere-bovi-jokingly-cries-out-as-his-visa-application-is-rejected-by-us-embassy.html, by Linda Ikeji at 02/01/20
 Truck crushes four people to death along Lagos-Ibadan expressway ,https://www.lindaikejisblog.com/2020/1/truck-crushes-four-people-to-death-along-lagos-ibadan-expressway.html, by Linda Ikeji at 02/01/20
 Former Cardiff defender Chris Barker found dead on New Year's Day ,https://www.lindaikejisblog.com/2020/1/former-cardiff-defender-chris-barker-found-dead-on-new-years-day.html, by Linda Ikeji at 02/01/20
" Minister of Power, Saleh Mamman speaks on appointment of ex-level 12 official to head rural electrification agency ",https://www.lindaikejisblog.com/2020/1/minister-of-power-saleh-mamman-speaks-on-appointment-of-ex-level-12-official-to-head-rural-electrification-agency-2.html, by Linda Ikeji at 02/01/20
 Two ladies show off their rings to announce their engagement to each other ,https://www.lindaikejisblog.com/2020/1/two-ladies-show-off-their-rings-to-announce-their-engagement-to-each-other.html, by Linda Ikeji at 02/01/20
 Earthquake with the magnitude of 3.9 strikes San Jose in California ,https://www.lindaikejisblog.com/2020/1/earthquake-with-the-magnitude-of-39-strikes-san-jose-in-california-2.html, by Linda Ikeji at 02/01/20
" Femi Falana writes Open Letter to Nigeria’s Attorney-General, Malami, over the detention of El-Zakzaky and wife ",https://www.lindaikejisblog.com/2020/1/femi-falana-writes-open-letter-to-nigerias-attorney-general-malami-over-the-detention-of-el-zakzaky-and-wife.html, by Linda Ikeji at 02/01/20
 Rihanna flaunts her sexy figure in red lingerie (Photos) ,https://www.lindaikejisblog.com/2020/1/rihanna-flaunts-her-sexy-figure-in-red-lingerie-photos-2.html, by Linda Ikeji at 02/01/20
 I sell my body for a living because I'm lazy and can't work - Queen Farcadi speaks on why she went into prostitution ,https://www.lindaikejisblog.com/2020/1/i-sell-my-body-for-a-living-because-im-lazy-and-cant-work-queen-farcadi-speaks-on-why-she-went-into-prostitution.html, by Linda Ikeji at 02/01/20
 'Captain America' actress Mollie Fitzgerald charged with stabbing her mother to death ,https://www.lindaikejisblog.com/2020/1/captain-america-actress-mollie-fitzgerald-charged-with-stabbing-her-mother-to-death-2.html, by Linda Ikeji at 02/01/20
 Man narrates how he protected a drunk woman from getting raped ,https://www.lindaikejisblog.com/2020/1/man-narrates-how-he-protected-a-drunk-woman-from-getting-raped.html, by Linda Ikeji at 02/01/20
 See the burned wreckage of US embassy after Iraq protest in Baghdad (photos) ,https://www.lindaikejisblog.com/2020/1/see-the-burned-wreckage-of-us-embassy-after-iraq-protest-in-baghdad-photos.html, by Linda Ikeji at 02/01/20
 I'm still single - DJ Cuppy ,https://www.lindaikejisblog.com/2020/1/im-still-single-dj-cuppy.html, by Linda Ikeji at 02/01/20
 Vanity fair writer faces backlash after he and another journalist mocked Blue Ivy's look ,https://www.lindaikejisblog.com/2020/1/vanity-fair-writer-faces-backlash-after-he-and-another-journalist-mocked-blue-ivys-look.html, by Linda Ikeji at 02/01/20
" Kwara state government demolishes political home of ex-Senate President, Bukola Saraki's family (photos) ",https://www.lindaikejisblog.com/2020/1/kwara-state-government-demolishes-political-home-of-ex-senate-president-bukola-sarakis-family-photos.html, by Linda Ikeji at 02/01/20
 Borrow wisdom not billions - Reno Omokri tells Buhari's government ,https://www.lindaikejisblog.com/2020/1/borrow-wisdom-not-billions-reno-omokri-tells-buharis-government-2.html, by Linda Ikeji at 02/01/20
 Blue Ivy looks so grown as she poses with mum Beyonce and Meghan Thee Stallion ,https://www.lindaikejisblog.com/2020/1/blue-ivy-looks-so-grown-as-she-poses-with-mum-beyonce-and-meghan-thee-stallion-2.html, by Linda Ikeji at 02/01/20
 Tragedy in Kaduna as mother and her three children die in fire outbreak (photos) ,https://www.lindaikejisblog.com/2020/1/tragedy-in-kaduna-as-mother-and-her-three-children-die-in-fire-outbreak-photos.html, by Linda Ikeji at 02/01/20
 Debate about sexualization of women ensues as Twitter user exposes her boobs while wearing a sheer top (+18) ,https://www.lindaikejisblog.com/2020/1/debate-about-sexualization-of-women-ensues-as-twitter-user-exposes-her-boobs-while-wearing-a-sheer-top-18-2.html, by Linda Ikeji at 02/01/20
 Ray J and Princess Love reveal the name of their newborn son  ,https://www.lindaikejisblog.com/2020/1/ray-j-and-princess-love-reveal-the-name-of-their-newborn-son.html, by Linda Ikeji at 02/01/20
 Three arrested with 300 stolen bags of fertilizer ,https://www.lindaikejisblog.com/2020/1/three-arrested-with-300-stolen-bags-of-fertilizer-2.html, by Linda Ikeji at 02/01/20
 Singer K. Michelle poses topless in new photos ,https://www.lindaikejisblog.com/2020/1/singer-k-michelle-poses-topless-in-new-photos-2.html, by Linda Ikeji at 02/01/20
 Toyin Lawani makes her son hawk fruits on the street for his 6th birthday photoshoot to teach him important values ,https://www.lindaikejisblog.com/2020/1/toyin-lawani-makes-her-son-hawk-fruits-on-the-street-for-his-6th-birthday-photoshoot-to-teach-him-important-values-2.html, by Linda Ikeji at 02/01/20
 Taiwan top general killed in helicopter crash ,https://www.lindaikejisblog.com/2020/1/taiwan-top-general-killed-in-helicopter-crash.html, by Linda Ikeji at 02/01/20
" Actor, Sam Ajibola aka Spiff is engaged (photos) ",https://www.lindaikejisblog.com/2020/1/actor-sam-ajibola-aka-spiff-is-engaged-photos.html, by Linda Ikeji at 02/01/20
" Nigerian VLogger, Ronke Raji, trends on Twitter after announcing she and her husband are expecting their second child months after they welcomed their first ",https://www.lindaikejisblog.com/2020/1/nigerian-vlogger-ronke-raji-trends-on-twitter-after-announcing-she-and-her-husband-are-expecting-their-second-child-months-after-they-welcomed-their-first.html, by Linda Ikeji at 02/01/20
 Supermodel Natalia Vodianova set to marry the son of Billionaire luxury goods mogul Bernard Arnault ,https://www.lindaikejisblog.com/2020/1/supermodel-natalia-vodianova-set-to-marry-the-son-of-billionaire-luxury-goods-mogul-bernard-arnault.html, by Linda Ikeji at 02/01/20
" Google Doodle honours late Nigerian filmmaker, Amaka Igwe on 57th posthumous birthday ",https://www.lindaikejisblog.com/2020/1/google-doodle-honours-late-nigerian-filmmaker-amaka-igwe-on-57th-posthumous-birthday.html, by Linda Ikeji at 02/01/20
 What I ordered vs what I got: Dice cake version ,https://www.lindaikejisblog.com/2020/1/what-i-ordered-vs-what-i-got-dice-cake-version.html, by Linda Ikeji at 02/01/20
 Future and his new girlfriend Lori Harvey spotted celebrating the new year together in Las Vegas (Video) ,https://www.lindaikejisblog.com/2020/1/future-and-his-new-girlfriend-lori-harvey-spotted-celebrating-the-new-year-together-in-las-vegas-video.html, by Linda Ikeji at 02/01/20
" If you ask me for help in 2020, your life will spoil and you will die - BBNaija's Khloe ",https://www.lindaikejisblog.com/2020/1/if-you-ask-me-for-help-in-2020-your-life-will-spoil-and-you-will-die-bbnaijas-khloe.html, by Linda Ikeji at 02/01/20
 Cristiano Ronaldo and his partner Georgina Rodriquez lock lips together as they celebrate the New Year (photos) ,https://www.lindaikejisblog.com/2020/1/cristiano-ronaldo-and-his-partner-georgina-rodriquez-lock-lips-together-as-they-celebrate-the-new-year-photos.html, by Linda Ikeji at 02/01/20
" Delta man butchers his 'mother-in-law' for not allowing him marry her daughter, drinks poison ",https://www.lindaikejisblog.com/2020/1/delta-man-butchers-his-mother-in-law-for-not-allowing-him-marry-her-daughter-drinks-poison.html, by Linda Ikeji at 02/01/20
 North Korea is no longer bound by Nuclear test moratorium - Kim Jong-Un ,https://www.lindaikejisblog.com/2020/1/north-korea-is-no-longer-bound-by-nuclear-test-moratorium-kim-jong-un-2.html, by Linda Ikeji at 02/01/20
 Oldest surviving Nigerian soldier dies at 101 (photos) ,https://www.lindaikejisblog.com/2020/1/oldest-surviving-nigerian-soldier-dies-at-101-photos.html, by Linda Ikeji at 02/01/20
" Bobbi Kristina Brown’s ex-fiancé, Nick Gordon dies on New Year day of ‘drug overdose' ",https://www.lindaikejisblog.com/2020/1/bobbi-kristina-browns-ex-fiance-nick-gordon-dies-on-new-year-day-of-drug-overdose.html, by Linda Ikeji at 02/01/20
 'A conspiracy to murder me has been exposed with solid evidence' - Femi Fani-Kayode alleges ,https://www.lindaikejisblog.com/2020/1/a-conspiracy-to-murder-me-has-been-exposed-with-solid-evidence-femi-fani-kayode-alleges-2.html, by Linda Ikeji at 02/01/20
" You cant do anything, we will unhesitatingly confront & strike you - Iran's Supreme leader responds to Trump's war threats ",https://www.lindaikejisblog.com/2020/1/you-cant-do-anything-we-will-unhesitatingly-confront-strike-you-irans-supreme-leader-responds-to-trumps-war-threats-2.html, by Linda Ikeji at 02/01/20
 Nigerian football legend Jay-Jay Okocha poses with his wife and children for New Year's family photos ,https://www.lindaikejisblog.com/2020/1/nigerian-football-legend-jay-jay-okocha-poses-with-his-wife-and-children-for-new-years-family-photos-2.html, by Linda Ikeji at 02/01/20
" Diego Alonso beats Patrick Vieira to become new coach of David Beckham's new franchise club, Inter Miami ",https://www.lindaikejisblog.com/2020/1/diego-alonso-beats-patrick-vieira-to-become-new-coach-of-david-beckhams-new-franchise-club-inter-miami-2.html, by Linda Ikeji at 02/01/20
" May 2020 bring you abundance of peace and continuous joy - Ooni of Ife's ex-wife, Olori Zaynab wishes her followers a Happy New Year ",https://www.lindaikejisblog.com/2020/1/may-2020-bring-you-abundance-of-peace-and-continuous-joy-ooni-of-ifes-ex-wife-olori-zaynab-wishes-her-followers-a-happy-new-year.html, by Linda Ikeji at 02/01/20
" Amazing Arsenal beat Manchester United 2-0, handing Mikel Arteta his first win as manager (Match round-up photos) ",https://www.lindaikejisblog.com/2020/1/amazing-arsenal-beat-manchester-united-2-0-handing-mikel-arteta-his-first-win-as-manager-match-round-up-photos-2.html, by Linda Ikeji at 02/01/20
 Naira Marley opts for out-of-court settlement over alleged car theft ,https://www.lindaikejisblog.com/2020/1/naira-marley-opts-for-out-of-court-settlement-over-alleged-car-theft.html, by Linda Ikeji at 01/01/20
 Ghanaian government 'evicts' Nigerian High Commission in Accra ,https://www.lindaikejisblog.com/2020/1/ghanaian-government-evicts-nigerian-high-commission-in-accra.html, by Linda Ikeji at 01/01/20
" Fake $10,100, Ferrari, phones recovered from UK jailed alleged fraudster living in Banana Island, Ikoyi ",https://www.lindaikejisblog.com/2020/1/fake-10100-ferrari-phones-recovered-from-uk-jailed-alleged-fraudster-living-in-banana-island-ikoyi.html, by Linda Ikeji at 01/01/20
 There's no evidence Saraki family paid for the land we revoked - Kwara State Government explains ,https://www.lindaikejisblog.com/2020/1/theres-no-evidence-saraki-family-paid-for-the-land-we-revoked-kwara-state-government-explains.html, by Linda Ikeji at 01/01/20
 National dailies get advertorial from presidency but Punch Newspaper conspicuously missing ,https://www.lindaikejisblog.com/2020/1/national-dailies-get-advertorial-from-presidency-but-punch-newspaper-conspicuously-missing.html, by Linda Ikeji at 01/01/20
 Bizzy Bone claims Kanye West's dead mother told him Amber Rose was not the right woman for her son ,https://www.lindaikejisblog.com/2020/1/bizzy-bone-claims-kanye-wests-dead-mother-told-him-amber-rose-was-not-the-right-woman-for-her-son-2.html, by Linda Ikeji at 01/01/20
 Princess Shyngle's curves causes a stir in Pennsylvania ,https://www.lindaikejisblog.com/2020/1/princess-shyngles-curves-causes-a-stir-in-pennsylvania.html, by Linda Ikeji at 01/01/20
" Actress/ Ex Beauty Queen, Ronke Tiamiyu apologizes for posting a video of herself masturbating on Snapchat on New Year's eve ",https://www.lindaikejisblog.com/2020/1/actress-ex-beauty-queen-ronke-tiamiyu-apologizes-for-posting-a-video-of-herself-masturbating-on-snapchat-on-new-years-eve.html, by Linda Ikeji at 01/01/20
 Pope Francis apologizes for slapping woman's hand ,https://www.lindaikejisblog.com/2020/1/pope-francis-apologizes-for-slapping-womans-hand.html, by Linda Ikeji at 01/01/20
" Peruzzi and his fans clash after they accused him of ""audio giveaway"" and for wasting time in fulfilling the promise he made to them ",https://www.lindaikejisblog.com/2020/1/peruzzi-and-his-fans-clash-after-they-accused-him-of-audio-giveaway-and-for-wasting-time-in-fulfilling-the-promise-he-made-to-them.html, by Linda Ikeji at 01/01/20
" When I was on their case, they were crying, now I'm on my own lane enjoying my life, they are still crying - Fayose replies Lauretta Onochie ",https://www.lindaikejisblog.com/2020/1/when-i-was-on-their-case-they-were-crying-now-im-on-my-own-lane-enjoying-my-life-they-are-still-crying-fayose-replies-lauretta-onochie.html, by Linda Ikeji at 01/01/20
 2020 Prophecy: There'll be earthquakes in many places it has never happened before - Pastor Adeboye ,https://www.lindaikejisblog.com/2020/1/2020-prophecy-therell-be-earthquakes-in-many-places-it-has-never-happened-before-pastor-adeboye.html, by Linda Ikeji at 01/01/20
" Naija music is being played more than Ghana music in Ghana, this must stop in 2020 - Dammy Krane Tweets ",https://www.lindaikejisblog.com/2020/1/naija-music-is-being-played-more-than-ghana-music-in-ghana-this-must-stop-in-2020-dammy-krane-tweets-2.html, by Linda Ikeji at 01/01/20
 Reps deliberate on barring 70-year-olds from contesting for elective offices ,https://www.lindaikejisblog.com/2020/1/reps-deliberate-on-barring-70-year-olds-from-contesting-for-elective-offices-2.html, by Linda Ikeji at 01/01/20
 Australia bushfires death toll reaches 12 with at least four people missing ,https://www.lindaikejisblog.com/2020/1/australia-bushfires-death-toll-reaches-12-with-at-least-four-people-missing-2.html, by Linda Ikeji at 01/01/20
" Fayose spotted dancing with white woman after being allowed to travel abroad for medical treatment, Lauretta Onochie reacts ",https://www.lindaikejisblog.com/2020/1/fayose-spotted-dancing-with-white-woman-after-being-allowed-to-travel-abroad-for-medical-treatment-lauretta-onochie-reacts-2.html, by Linda Ikeji at 01/01/20
 Cardi B describes her rags-to-riches story in an Instagram post on New Year's Eve ,https://www.lindaikejisblog.com/2020/1/cardi-b-describes-her-rags-to-riches-story-in-an-instagram-post-on-new-years-eve-2.html, by Linda Ikeji at 01/01/20
" Pastors should stop giving New Year predictions, many of them don't come true - Reno Omokri ",https://www.lindaikejisblog.com/2020/1/pastors-should-stop-giving-new-year-predictions-many-of-them-dont-come-true-reno-omokri.html, by Linda Ikeji at 01/01/20
" British man, 50, is killed in front of his fiancee as firework he was trying to light explodes in his face (Photos/Video) ",https://www.lindaikejisblog.com/2020/1/british-man-50-is-killed-in-front-of-his-fiancee-as-firework-he-was-trying-to-light-explodes-in-his-face-photosvideo.html, by Linda Ikeji at 01/01/20
 Actor Junior Pope shares lovely family photo ,https://www.lindaikejisblog.com/2020/1/actor-junior-pope-shares-lovely-family-photo.html, by Linda Ikeji at 01/01/20
 Khloe Kardashian hypes friend Malika Haqq as she shares new photo of her baby bump ,https://www.lindaikejisblog.com/2020/1/khloe-kardashian-hypes-friend-malika-haqq-as-she-shares-new-photo-of-her-baby-bump-2.html, by Linda Ikeji at 01/01/20
" Troll criticizes woman for ""moving on quickly"" after her mother's death ",https://www.lindaikejisblog.com/2020/1/troll-criticizes-woman-for-moving-on-quickly-after-her-mothers-death.html, by Linda Ikeji at 01/01/20
 Watch an indignant Pope Francis smack woman's hand to free himself from her grip ,https://www.lindaikejisblog.com/2020/1/watch-an-indignant-pope-francis-smack-womans-hand-to-free-himself-from-her-grip.html, by Linda Ikeji at 01/01/20
 Thank you for letting God use you to bless the World - Tonto Dikeh sends special birthday message to Pastor Fatoyinbo ,https://www.lindaikejisblog.com/2020/1/thank-you-for-letting-god-use-you-to-bless-the-world-tonto-dikeh-sends-special-birthday-message-to-pastor-fatoyinbo-2.html, by Linda Ikeji at 01/01/20
 I will stand down in 2023 and won’t contest in any future elections - President Buhari ,https://www.lindaikejisblog.com/2020/1/i-will-stand-down-in-2023-and-wont-contest-in-any-future-elections-president-buhari.html, by Linda Ikeji at 01/01/20
 Anthony Joshua shows off his muscular physique during beach day in Barbados (Photos) ,https://www.lindaikejisblog.com/2020/1/anthony-joshua-shows-off-his-muscular-physique-during-beach-day-in-barbados-photos-2.html, by Linda Ikeji at 01/01/20
 2020: Here's President Buhari's New Year letter to Nigerians ,https://www.lindaikejisblog.com/2020/1/2020-heres-president-buharis-new-year-letter-to-nigerians.html, by Linda Ikeji at 01/01/20
 Jay-Z and Beyonce pictured together with their children in lovely family photo ,https://www.lindaikejisblog.com/2020/1/jay-z-and-beyonce-pictured-together-with-their-children-in-lovely-family-photo.html, by Linda Ikeji at 01/01/20
 Super Eagles star Alex Iwobi rings in the New Year with beautiful family photo ,https://www.lindaikejisblog.com/2020/1/super-eagles-star-alex-iwobi-rings-in-the-new-year-with-beautiful-family-photo.html, by Linda Ikeji at 01/01/20
" FG disengages 25 ambassadors, heads of missions ",https://www.lindaikejisblog.com/2020/1/fg-disengages-25-ambassadors-heads-of-missions-2.html, by Linda Ikeji at 01/01/20
" I was trained to destroy my opponents - El-Rufai's son, Bello comments on Shehu Sani's arrest by the EFCC ",https://www.lindaikejisblog.com/2020/1/i-was-trained-to-destroy-my-opponents-el-rufais-son-bello-comments-on-shehu-sanis-arrest-by-the-efcc.html, by Linda Ikeji at 01/01/20
" Mariah Carey's Twitter account hacked, Eminem-directed tweets and racist slurs shared ",https://www.lindaikejisblog.com/2020/1/mariah-careys-twitter-account-hacked-eminem-directed-tweets-and-racist-slurs-shared.html, by Linda Ikeji at 01/01/20
 Democracy would have collapsed in 2015 if Jega had caved in – Garba Shehu ,https://www.lindaikejisblog.com/2020/1/democracy-would-have-collapsed-in-2015-if-jega-had-caved-in-garba-shehu.html, by Linda Ikeji at 01/01/20
" Happy New Year 2020, everyone!! Welcome to a new decade! ",https://www.lindaikejisblog.com/2020/1/happy-new-year-2020-everyone-welcome-to-a-new-decade.html, by Linda Ikeji at 01/01/20
" 'Iran will pay a very big price, it's not a warning, it's a threat' - Trump says after sending hundreds of US Marines to defend US Embassy in Iraq ",https://www.lindaikejisblog.com/2020/1/iran-will-pay-a-very-big-price-its-not-a-warning-its-a-threat-trump-says-after-sending-hundreds-of-us-marines-to-defend-us-embassy-in-iraq.html, by Linda Ikeji at 01/01/20
" 2019 was not a successful year for Nigerians, we're still in the throes of economic instability - Atiku Abubakar ",https://www.lindaikejisblog.com/2019/12/2019-was-not-a-successful-year-for-nigerians-were-still-in-the-throes-of-economic-instability-atiku-abubakar.html, by Linda Ikeji at 01/01/20
 Prince Harry and Meghan Markle share video montage of their top moments of 2019 from their Canadian Christmas hideaway ,https://www.lindaikejisblog.com/2020/1/prince-harry-and-meghan-markle-share-video-montage-of-their-top-moments-of-2019-from-their-canadian-christmas-hideaway.html, by Linda Ikeji at 01/01/20
 Man narrates how he ended up in the hospital after the engagement ring he bought to propose with got stuck on his finger ,https://www.lindaikejisblog.com/2019/12/man-narrates-how-he-ended-up-in-the-hospital-after-the-engagement-ring-he-bought-to-propose-with-got-stuck-on-his-finger.html, by Linda Ikeji at 01/01/20
" Man, 20, charged for allegedly damaging $26 Million Picasso painting in London ",https://www.lindaikejisblog.com/2019/12/man-20-charged-for-allegedly-damaging-26-million-picasso-painting-in-london-2.html, by Linda Ikeji at 01/01/20
 Update: How I helped robbers in foiled Abuja bank robbery- Bank Staff ,https://www.lindaikejisblog.com/2019/12/update-how-i-helped-robbers-in-foiled-abuja-bank-robbery-bank-staff-2.html, by Linda Ikeji at 01/01/20
 Man who nearly took his life because he was asked to repeat a class shares his touching story ,https://www.lindaikejisblog.com/2019/12/man-who-nearly-took-his-life-because-he-was-asked-to-repeat-a-class-shares-his-touching-story.html, by Linda Ikeji at 31/12/19
 Maureen Esisi announces she's single on Instagram after the end of her marriage to actor Blossom Chukwujekwu ,https://www.lindaikejisblog.com/2019/12/maureen-esisi-announces-shes-single-on-instagram-after-the-end-of-her-marriage-to-actor-blossom-chukwujekwu-2.html, by Linda Ikeji at 31/12/19
" Nigerian arts and culture DG, Olusegun Runsewe allegedly indicted in 'multi-million naira scam' ",https://www.lindaikejisblog.com/2019/12/nigerian-arts-and-culture-dg-olusegun-runsewe-allegedly-indicted-in-multi-million-naira-scam-2.html, by Linda Ikeji at 31/12/19
 Dadiyata is not in our custody - DSS ,https://www.lindaikejisblog.com/2019/12/dadiyata-is-not-in-our-custody-dss.html, by Linda Ikeji at 31/12/19
 Michelle Obama named 'most admired' woman in the world for the second year in a row ,https://www.lindaikejisblog.com/2019/12/michelle-obama-named-most-admired-woman-in-the-world-for-the-second-year-in-a-row.html, by Linda Ikeji at 31/12/19
 Shehu Sani grilled by EFCC over alleged extortion ,https://www.lindaikejisblog.com/2019/12/shehu-sani-grilled-by-efcc-over-alleged-extortion-2.html, by Linda Ikeji at 31/12/19
 Woman filmed ‘having sex’ in club says she was so drunk she can’t remember doing it ,https://www.lindaikejisblog.com/2019/12/woman-filmed-having-sex-in-club-says-she-was-so-drunk-she-cant-remember-doing-it.html, by Linda Ikeji at 31/12/19
 NFF President Amaju Pinnick outlines his various plans for Nigerian football in 2020 ,https://www.lindaikejisblog.com/2019/12/nff-president-amaju-pinnick-outlines-his-various-plans-for-nigerian-football-in-2020.html, by Linda Ikeji at 31/12/19
 Family demands justice after middle aged man dies in Ondo State police custody ,https://www.lindaikejisblog.com/2019/12/family-demands-justice-after-middle-aged-man-dies-in-ondo-state-police-custody.html, by Linda Ikeji at 31/12/19
 Singer Kehlani reminisces about her greatest gift of all time as she shares naked breastfeeding photo with her daughter Adeya ,https://www.lindaikejisblog.com/2019/12/singer-kehlani-reminisces-about-her-greatest-gift-of-all-time-as-she-shares-naked-breastfeeding-photo-with-her-daughter-adeya.html, by Linda Ikeji at 31/12/19
" House of Reps member, Muhammad Gawo dies in Dubai ",https://www.lindaikejisblog.com/2019/12/house-of-reps-member-muhammad-gawo-dies-in-dubai.html, by Linda Ikeji at 31/12/19
" Singer Madonna, 61, pictured with her shirtless toyboy beau Ahlamalik Williams, 25 on a yacht (Photos) ",https://www.lindaikejisblog.com/2019/12/singer-madonna-61-pictured-with-her-shirtless-toyboy-beau-ahlamalik-williams-25-on-a-yacht-photos-2.html, by Linda Ikeji at 31/12/19
 Actress Omoni Oboli shares adorable family photo with her husband and their sons ,https://www.lindaikejisblog.com/2019/12/actress-omoni-oboli-shares-adorable-family-photo-with-her-husband-and-their-sons.html, by Linda Ikeji at 31/12/19
" Ex-EFCC Twitter handler, Fshaw buys himself a house after leaving the country ",https://www.lindaikejisblog.com/2019/12/ex-efcc-twitter-handler-fshaw-buys-himself-a-house-after-leaving-the-country.html, by Linda Ikeji at 31/12/19
 I'm single and not searching - BBNaija's Mercy Eke ,https://www.lindaikejisblog.com/2019/12/im-single-and-not-searching-bbnaijas-mercy-eke.html, by Linda Ikeji at 31/12/19
 2019 Idoma International Carnival light up Otukpo [PHOTOS] ,https://www.lindaikejisblog.com/2019/12/2019-idoma-international-carnival-light-up-otukpo-photos-2.html, by Linda Ikeji at 31/12/19
 Victoria Kimani shares raunchy photos  ,https://www.lindaikejisblog.com/2019/12/victoria-kimani-shares-raunchy-photos.html, by Linda Ikeji at 31/12/19
" Paragon Queen Nigeria Pageant Organisation donates wheelchairs, bags of rice and pay off bills at Rivers State Teaching Hospital ",https://www.lindaikejisblog.com/2019/12/paragon-queen-nigeria-pageant-organisation-donates-wheelchairs-bags-of-rice-and-pay-off-bills-at-rivers-state-teaching-hospital.html, by Linda Ikeji at 31/12/19
 Kim Kardashian slams reports that she bought JFK's bloody shirt for daughter North West as a Christmas present ,https://www.lindaikejisblog.com/2019/12/kim-kardashian-slams-reports-that-she-bought-jfks-bloody-shirt-for-daughter-north-west-as-a-christmas-present-2.html, by Linda Ikeji at 31/12/19
" LASU students vow to seek justice in the gruesome murder of 22-year-old final year student, Favour Daley-Oladele ",https://www.lindaikejisblog.com/2019/12/lasu-students-vow-to-seek-justice-in-the-gruesome-murder-of-22-year-old-final-year-student-favour-daley-oladele.html, by Linda Ikeji at 31/12/19
 Heartwarming moment son reunites with his mother after 17 years (video) ,https://www.lindaikejisblog.com/2019/12/heartwarming-moment-son-reunites-with-his-mother-after-17-years-video-2.html, by Linda Ikeji at 31/12/19
" The Cussons Baby Moments 6 winner is her,e! Baby Nathaniel Adeoye is Crowned Baby of The Year 2019! ",https://www.lindaikejisblog.com/2019/12/the-cussons-baby-moments-6-winner-is-here-baby-nathaniel-adeoye-is-crowned-baby-of-the-year-2019-2.html, by Linda Ikeji at 31/12/19
 Leonardo DiCaprio and girlfriend Camila Morrone enjoy boat ride together in the Caribbean (Photos) ,https://www.lindaikejisblog.com/2019/12/leonardo-dicaprio-and-girlfriend-camila-morrone-enjoy-boat-ride-together-in-the-caribbean-photos-2.html, by Linda Ikeji at 31/12/19
 Police parade suspects of foiled Abuja bank robbery attack(photos) ,https://www.lindaikejisblog.com/2019/12/police-parade-suspects-of-foiled-abuja-bank-robbery-attackphotos.html, by Linda Ikeji at 31/12/19
 Timi Dakolo tells followers to invest their money rather than use it to sow seeds at the request of their pastors ,https://www.lindaikejisblog.com/2019/12/timi-dakolo-tells-followers-to-invest-their-money-rather-than-use-it-to-sow-seeds-at-the-request-of-their-pastors.html, by Linda Ikeji at 31/12/19
 ''I moved from Nigeria to Canada and my life changed forever'' Nigerian lady celebrates five years of migration ,https://www.lindaikejisblog.com/2019/12/i-moved-from-nigeria-to-canada-and-my-life-changed-forever-nigerian-lady-celebrates-five-years-of-migration-2.html, by Linda Ikeji at 31/12/19
 Protesters storm US Embassy in Iraq and set it ablaze as retaliation after US military attacks that killed 25 terrorists ,https://www.lindaikejisblog.com/2019/12/protesters-storm-us-embassy-in-iraq-and-set-it-ablaze-as-retaliation-after-us-military-attacks-that-killed-25-terrorists.html, by Linda Ikeji at 31/12/19
" ‘I was drunk, angry when I raped 54-year-old woman to death – arrested Herdsman says ",https://www.lindaikejisblog.com/2019/12/i-was-drunk-angry-when-i-raped-54-year-old-woman-to-death-arrested-herdsman-says.html, by Linda Ikeji at 31/12/19
 Woman wrongly told she had cancer when software misheard doctor ,https://www.lindaikejisblog.com/2019/12/woman-wrongly-told-she-had-cancer-when-software-misheard-doctor.html, by Linda Ikeji at 31/12/19
 Naira Marley given last chance to appear in court over alleged car theft ,https://www.lindaikejisblog.com/2019/12/naira-marley-given-last-chance-to-appear-in-court-over-alleged-car-theft-2.html, by Linda Ikeji at 31/12/19
 President Buhari approves appointment of Ahmad Salihijo Ahmad as the MD of Rural Electrification Agency ,https://www.lindaikejisblog.com/2019/12/president-buhari-approves-appointment-of-ahmad-salihijo-ahmad-as-the-md-of-rural-electrification-agency.html, by Linda Ikeji at 31/12/19
" Lovely photos of former Nollywood actress, Dolly Unachukwu and her kids ",https://www.lindaikejisblog.com/2019/12/lovely-photos-of-former-nollywood-actress-dolly-unachukwu-and-her-kids-2.html, by Linda Ikeji at 31/12/19
" Bank staff and boyfriend who allegedly assaulted actress Chioma Toplis, to face trial ",https://www.lindaikejisblog.com/2019/12/bank-staff-and-boyfriend-who-allegedly-assaulted-actress-chioma-toplis-to-face-trial-2.html, by Linda Ikeji at 31/12/19
